Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
fancy-link-chain-gold-bracelet-alphabet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/WeChatImage_20221105090044_c88c7a4f-0643-428c-826f-6e6a47a84f87.jpg?v=1767947482,2,,,,,,,,,,,
fancy-link-chain-gold-bracelet-alphabet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/WeChatImage_20221105090113_956be04e-2df1-41e9-a4d3-aa5d658c79ba.jpg?v=1767947482,3,,,,,,,,,,,
fancy-link-chain-gold-bracelet-alphabet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/WeChatImage_20221105090116_e03f306c-8948-49f9-a867-30437f0e1524.jpg?v=1767947482,4,,,,,,,,,,,
fancy-link-chain-gold-bracelet-alphabet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/WeChatImage_20221105090122_e3bfab07-5fdb-4fc3-ab4b-1e330bc5823b.jpg?v=1767947483,5,,,,,,,,,,,
fancy-link-chain-gold-bracelet-alphabet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/WeChatImage_20221105090125_a0e3f74e-0615-4a08-98c7-1a7996907f99.jpg?v=1767947483,6,,,,,,,,,,,
fancy-link-chain-gold-bracelet-alphabet,,"<p><strong>DESCRIPTION</strong></p>
<ul>
<li> Color: Gold</li>
<li> Stone: No</li>
<li> Ref. 552243</li>
<li>Material:<br>-<span> </span><span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
</ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">✈️ <b data-mce-fragment=""1"">Shipping Time </b></span><br data-mce-fragment=""1""></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1""><b data-mce-fragment=""1"">     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>
<ul></ul>",gucci,,bracelet,,TRUE,Material,Silver alloy - 14k gold plated ( no box ),Size,17,,,,0,,0,deny,manual,64.05,,TRUE,FALSE,,,,,,,,,g,,,,,active
fancy-link-chain-gold-bracelet-alphabet,,"<p><strong>DESCRIPTION</strong></p>
<ul>
<li> Color: Gold</li>
<li> Stone: No</li>
<li> Ref. 552243</li>
<li>Material:<br>-<span> </span><span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
</ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">✈️ <b data-mce-fragment=""1"">Shipping Time </b></span><br data-mce-fragment=""1""></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1""><b data-mce-fragment=""1"">     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>
<ul></ul>",gucci,,bracelet,,TRUE,Material,Silver alloy - 14k gold plated ( no box ),Size,18,,,,0,,0,deny,manual,54.60,,TRUE,FALSE,,,,,,,,,g,,,,,active
fancy-link-chain-gold-bracelet-alphabet,,"<p><strong>DESCRIPTION</strong></p>
<ul>
<li> Color: Gold</li>
<li> Stone: No</li>
<li> Ref. 552243</li>
<li>Material:<br>-<span> </span><span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
</ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">✈️ <b data-mce-fragment=""1"">Shipping Time </b></span><br data-mce-fragment=""1""></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1""><b data-mce-fragment=""1"">     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>
<ul></ul>",gucci,,bracelet,,TRUE,Material,925 Sterling Silver - 18k Gold Plated,Size,16,,,,0,,0,deny,manual,98.70,,TRUE,FALSE,,,,,,,,,g,,,,,active
fancy-link-chain-gold-bracelet-alphabet,,"<p><strong>DESCRIPTION</strong></p>
<ul>
<li> Color: Gold</li>
<li> Stone: No</li>
<li> Ref. 552243</li>
<li>Material:<br>-<span> </span><span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
</ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">✈️ <b data-mce-fragment=""1"">Shipping Time </b></span><br data-mce-fragment=""1""></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1""><b data-mce-fragment=""1"">     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>
<ul></ul>",gucci,,bracelet,,TRUE,Material,925 Sterling Silver - 18k Gold Plated,Size,17,,,,0,,0,deny,manual,98.70,,TRUE,FALSE,,,,,,,,,g,,,,,active
fancy-link-chain-gold-bracelet-alphabet,,"<p><strong>DESCRIPTION</strong></p>
<ul>
<li> Color: Gold</li>
<li> Stone: No</li>
<li> Ref. 552243</li>
<li>Material:<br>-<span> </span><span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
</ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">✈️ <b data-mce-fragment=""1"">Shipping Time </b></span><br data-mce-fragment=""1""></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1""><b data-mce-fragment=""1"">     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>
<ul></ul>",gucci,,bracelet,,TRUE,Material,925 Sterling Silver - 18k Gold Plated,Size,18,,,,0,,0,deny,manual,98.70,,TRUE,FALSE,,,,,,,,,g,,,,,active
